states,scores
2011010010200002000000000,"[0.03906, 0, 0, 0, 0]"
2011010110200002000020000,"[0, 0, 0.02232, 0, 0]"
2211020010100102002010000,"[0, 0.84219, 0, 0, 0]"
2211022010110102002010000,"[0, -0.01397, -1, -0.00648, 0.21642]"
2211222010110102102010000,"[0, 0, 0.75431, 0, 0]"
2001020010000100002000010,"[0.19725, 0, 0, 0, 0]"
2001020010200101002000010,"[0.08183, 0, 0, 0, 0]"
2101020010200101002020010,"[0, 0.07211, 0, 0, 0]"
2101221010200101002020010,"[0, 0.04014, 0, 0, 0]"
2101221012210101002020010,"[0, 0.01785, 0, 0, 0]"
2101221012210101202021010,"[0, 0, 0, 0, 0.0119]"
2021010010200101002000000,"[-0.03768, -0.43215, 0.07304, 0, 0]"
2021010110200101002020000,"[0, -1, -0.06859, -0.4381, -0.20774]"
2011000010000200000000000,"[0.05359, 0, 0, 0, 0]"
2001020010100101002000020,"[0.04042, 0, 0, 0, 0]"
2211020010100101002000020,"[0.03982, 0, 0, 0, 0]"
2211220010100101002010020,"[0, 0.0119, 0, 0, 0]"
2211222010110101002010020,"[0, 0.0119, 0, 0, 0]"
2211222010110101202011020,"[0, 0, -1, 0, 0]"
2111021020200100000000000,"[0, 0, 0, 0, 0]"
2001120010100202001000000,"[0.05016, 0, 0, 0, 0]"
2101120010100202001020000,"[0, -1, 0.05838, 0, 0]"
2101022010210001000000000,"[0, 0, -1, 0, 0.24434]"
2121121000000000000000000,"[0.24285, 0, 0, 0, 0]"
2121121000210000000000000,"[1, 0, 0, 0, 0]"
0121002100000000000000000,"[0.01785, 0, 0, 0, 0]"
2121002100001000000000000,"[0.0119, 0, 0, 0, 0]"
2121022100011000000000000,"[-1, 0, 0, 0, 0]"
2221021110110102202011020,"[0, 0, 0.39629, 0, -1]"
2221021110112102212011020,"[0, 0, 0.05839, 0, -1]"
2221121110112102212011220,"[0, 0, 0, 0, 0.04315]"
2221121112112112212011220,"[0, 0, 0, 0, 0.02371]"
2000110000000000000000000,"[0, 0, 0, 0, 0]"
2001110000200000000000000,"[0.06791, 0, 0, 0, 0]"
2201110010200000000000000,"[0.03946, 0, 0, 0, 0]"
2201111010200002000000000,"[0.03544, 0, -1, 0, 0]"
2201111010210002000020000,"[0, 0.02351, 0, 0, 0]"
2201111012210002100020000,"[0, 0.0119, 0, 0, 0]"
2211111012210002100022000,"[0, 0, 0.0119, 0, 0]"
2211111212210102100022000,"[0, 0, -1, 0, 0]"
2221021110120102102012010,"[0, 0, 0.04008, 0, 0]"
2221021110122102112012010,"[0, 0, 0.04529, 0, -1]"
2221121110122102112012210,"[0, 0, 0, 0, 0.03511]"
2221121112122112112012210,"[0, 0, 0, 0, 0.02083]"
2111020210200101000020000,"[0, -1, -1, -1, -1]"
2001010010200102000000000,"[-1, -1, -1, 0.07579, 0]"
2021010110200102000000000,"[0, 0, 0, 0, 0]"
2121010110200102000020000,"[0, -1, -1, -1, -1]"
2201021020120102001010010,"[0, 0.02917, 0, 0, 0]"
2201021020120102201011010,"[0, 0, -0.06365, 0, -0.05481]"
2221021120120102201011010,"[0, 0, -0.04097, 0, -0.17498]"
2221121120122102201011010,"[0, 0, 0, 0, 0]"
2211002010010000000000000,"[0, 0, 0, 0, 0]"
2211022010110000000000000,"[0.03953, 0, 0, 0, 0]"
2211022110110200000000000,"[0.02083, 0, 0, 0, 0]"
2211022110111202000000000,"[0, 0, 0.0119, 0, 0]"
1201021010220102000010000,"[0, 0, 0, 0.10512, 0]"
1211021010220102200010000,"[0, 0.08237, -1, 0, 0]"
2021120010100000000000000,"[0, 0, 0, 0, 0]"
2021120110100002000000000,"[0.03283, 0, 0, 0, 0]"
2021120110101002000020000,"[0, 0.01994, 0, 0, 0]"
2221121110101002000020000,"[0, 0, 0.02083, 0, 0]"
2201121010120102102012000,"[0, 0, 0.02053, 0, 0]"
2001020010100202001000010,"[0.07943, 0, 0, 0, 0]"
2201020010100202001010010,"[0, 0.07246, 0, 0, 0]"
2201022010110202001010010,"[0, 0.05953, 0, 0, 0]"
2221022010110202101010010,"[0, 0.0119, -1, 0, 0]"
2221222010110202101011010,"[0, 0, 0, 0, 0]"
2221222112110202101011010,"[0, 0, 0.0119, 0, 0]"
2221222112112212101011010,"[0, 0, 0, 0, 0]"
2221222112112212101211011,"[0, 0, -1, 0, 0]"
0011200210000000000000000,"[0.03839, 0, 0, 0, 0]"
0011200212000100000000000,"[-1, 0, 0, 0, 0]"
0211000000000000000000000,"[0.0917, 0, 0, 0, 0]"
2211100000000000000000000,"[0.23041, 0, 0, 0, 0]"
2211101200000000000000000,"[0.02964, 0, 0, 0, 0]"
2211121200100000000000000,"[0, 0, 0, 0, 0]"
2211121200102000010000000,"[0.0119, 0, 0, 0, 0]"
2211121200102002010010000,"[0, 0.0119, 0, 0, 0]"
2211121200122002110010000,"[0, 0, 0, 0, 0]"
2211121202122002110011000,"[0, 0, 0, 0, 0]"
2211121202122022110011100,"[0, 0, 0, 0.0119, 0]"
2211121222122122110011100,"[0, 0, 0, -1, 0]"
1122020010000100000000000,"[0.0119, 0, 0, 0, 0]"
1122020010200101000000000,"[0, 0, 0, 0, 0]"
1122020210201101000000000,"[0.0119, 0, 0, 0, 0]"
1122020210201101001020000,"[0, 0, -1, 0, 0]"
2201120010100000000000000,"[0.09164, 0, 0, 0, 0]"
2201122010100001000000000,"[0.04325, 0, 0, 0, 0]"
2211122010100001000020000,"[0, 0.0119, 0, 0, 0]"
2211122010120001100020000,"[0, 0, 0, 0, 0]"
2211122010120201100021000,"[0, 0, 0, 0, 0]"
2211122010120201102021010,"[0, 0, -1, 0, 0]"
2201221011110102202021010,"[0, 0, -1, 0, -0.37032]"
2021210110201002000010000,"[0, 0, 0.01785, 0, 0]"
2121020010000100000000000,"[-1, -1, -1, 0.1815, -1]"
2021010110202101012020000,"[0, -1, -0.3897, -0.30074, -0.25614]"
2221010110202101012020010,"[0, 1, 0, 0, 0]"
2011020110200001000020000,"[0, 0.04551, 0, 0, 0]"
2011020110202001010020000,"[0, 0.0119, 0, 0, 0]"
2211021110202001010020000,"[0, 0.0119, 0, 0, 0]"
2211021110222001010020100,"[0, 0.0119, 0, 0, 0]"
2211021110222101210020100,"[0, -1, 0, 0, 0]"
2101122012210001100020000,"[0, 0, -1, 0, 0]"
2121122012210101100020000,"[0, 0, -1, 0, 0]"
2001220020100101001000000,"[0.03825, 0, 0, 0, 0]"
2101220020100101001020000,"[0, 0.0119, 0, 0, 0]"
2101221020100101001020020,"[0, 0, 0, 0, 0]"
2101221020120101101020020,"[0, 0.0119, 0, 0, 0]"
2101221021120101101022020,"[0, 0, 0.0119, 0, 0]"
2121221121120101101022020,"[0, 0, -1, 0, 0]"
2221021110122102112010000,"[0, 0.03154, 0, 0, 0]"
2221021110122102112012100,"[0, 0, 0, 0.02618, 0]"
2221121110122102112012120,"[0, 0, 0, 0, 0.0119]"
2221121112122112112012120,"[0, 0, 0, 0, 0.01785]"
2101120010100002000020000,"[0, 0, 0.03765, 0, 0]"
2221021110121102002010000,"[0, 0.04449, 0, -1, -1]"
2221021110121102212010000,"[0, -1, 0.03154, 0, -1]"
2021120010100102002000010,"[0.05628, 0, 0, 0, 0]"
2021120110100102002020010,"[0, 0.02618, 0, 0, 0]"
2221121110100102002020010,"[0, 0.01785, 0, 0, 0]"
2221121110120102102020010,"[0, -1, -1, 0, -1]"
1221121010200002000010000,"[0, 0.0387, 0, 0, 0]"
1221121010220002100010000,"[0, 0, 0, 0.23965, 0]"
1221121011220202101012000,"[0, 0, 0.0119, 0, 0]"
1221121211220202101012010,"[0, 0, 1, 0, 0]"
2211021010100102002010020,"[0, -0.16644, -0.4381, 0, 0.03765]"
2211021010120102102010020,"[0, -0.47667, -1, 0, -0.65715]"
2211121010120102102012020,"[0, 0, -1, 0, -0.36895]"
2021010010200100002000010,"[0.03567, 0, 0, 0, 0]"
2021010010200102002010010,"[0, 0.02445, 0, 0, 0]"
2221011010200102002010010,"[0, -0.20774, 0, 0, 0]"
2221011010220102102010010,"[0, -0.4881, -1, 0, -1]"
2001210010200100000000000,"[-1, -1, -1, 0.12443, -1]"
2021010110200101002000020,"[0, 0, 0.02981, 0, 0]"
2121010110200101002020020,"[0, -1, -1, 0, -1]"
2211020010000100000000000,"[-1, 0, -1, 0.65433, 0]"
0102000010000000000000000,"[0.05942, 0, 0, 0, 0]"
0112200010000000000000000,"[0.0119, 0, 0, 0, 0]"
2112200010000100000000000,"[0.0119, 0, 0, 0, 0]"
2112220110000100000000000,"[0, 0, 0, 0, 0]"
2112220110100100002000000,"[0.0119, 0, 0, 0, 0]"
2112220111100102002000000,"[0, 0, 0, 0, 0]"
2112220111100122002010000,"[0, 0, 0, 0, 0]"
2112222111101122002010000,"[0, -1, 0, 0, 0]"
0001200012000100000000000,"[0, 0, 0, 0, 0]"
1001020020000100000000000,"[0.04618, 0, 0, 0, 0]"
1001020020200101000000000,"[0.02405, 0, 0, 0, 0]"
1101020020200101000020000,"[0, 0.0119, 0, 0, 0]"
1101022020210101000020000,"[0, -1, -1, -1, -1]"
2101020010100202001020010,"[0, 0.07049, 0, 0, 0]"
2121020110100202001020010,"[0, 0.04247, 0, 0, 0]"
2121022110110202001020010,"[0, 0.07775, 0, 0, 0]"
2121022110111202201020010,"[0, 0.0119, 0, 0, 0]"
2121122110111202201022010,"[0, 0, 0.02366, 0, 0]"
2121122112111202211022010,"[0, 0, 0, 0, 0]"
2121122112111212211022210,"[0, 0, 0, 0, 0]"
2101120010100102002000020,"[-1, -1, 0.04952, 0, 0]"
2121121010100102002000020,"[0.04004, 0, 0, 0, 0]"
2121121010110102002020020,"[0, 0.0241, 0, 0, -1]"
2121121110110102202020020,"[0, -1, -1, 0, -1]"
2011020010200101002010020,"[0, 0, 0, 0, 0]"
2011220110200101002010020,"[0, 0.0119, 0, 0, 0]"
2211221110200101002010020,"[0, 0.0119, 0, 0, 0]"
2211221110220101102010020,"[0, -1, 0, 0, 0]"
2201101010000200000000000,"[0.04018, 0, 0, 0, 0]"
2201121010100200000000000,"[0.04311, 0, 0, 0, 0]"
2201121010100202001000000,"[0.0415, 0, 0, 0, 0]"
2201121010110202001020000,"[0, 0, 0, 0, 0]"
2201121010110202201021000,"[0, 0, 0.0119, 0, 0]"
2221121110110202201021000,"[0, 0, -1, 0, 0]"
2001220011100102002010000,"[0, 0.04438, 0, 0, 0]"
2011220011100102002010020,"[0, 0, 0, 0, 0]"
2011220111100122002010020,"[0, 0, 0.02321, 0, 0]"
2101020010100102002010020,"[0, 0.05202, 0, 0, 0]"
2101022010110102002010020,"[0, 0, 0, 0, 0.04324]"
2101022010110102202011020,"[0, 0, -0.15597, 0, -0.08213]"
2121122010110102202011020,"[0, 0, -1, 0, -0.61677]"
2211021010100101002020020,"[0, 0.03884, 0, 0, 0]"
2211021110120101002020020,"[0, 0.04857, 0, 0, 0]"
2211021110120101202021020,"[0, 0, 0.04549, 0, -1]"
2211021110122101212021020,"[0, 0, 0.04901, 0, -1]"
2211121110122101212021220,"[0, 0, 0, 0, 0.03571]"
2211121112122111212021220,"[0, 0, 0, 0, 0]"
2201020010100201001000000,"[0.0543, 0, 0, 0, 0]"
2201021010100201001020000,"[0, 0, 0, 0, 0]"
2201021010120201101020000,"[0, 0.02618, 0, 0, 0]"
2221021010120201101020010,"[0, 0.0119, 0, 0, 0]"
2221121010120201101022010,"[0, 0, -1, 0, 0]"
2211221012110102002010000,"[0, -0.04194, -1, -0.1467, 0.04526]"
2211221012110122002110000,"[0, 0, 0, 0.02473, 0]"
2211221012110122102110020,"[0, -0.43215, -1, 0, -1]"
2211221012110122102112021,"[0, 0, -1, 0, 0]"
2121010010200101002020000,"[0, 0.03087, 0, 0, 0]"
2121012010200101002020010,"[0, 0.0119, 0, 0, 0]"
2121012010220101102020010,"[0, 0.0119, 0, 0, 0]"
2121112010220101102022010,"[0, 0, -1, 0, 0]"
2211022010110102202011000,"[0, 0, -1, -0.29413, 0.08989]"
2211122010110102202011020,"[0, 0, -1, 0, -0.69902]"
2211122211110102202011020,"[0, 0, 1, 0, 0]"
1001220010200100000000000,"[-1, -1, -1, 0.35306, -1]"
2101120010200101002020000,"[0, -0.08364, -0.10594, -1, -1]"
2101122010210101002020000,"[0, -1, -0.41652, -0.33194, -1]"
2101122011210101002020020,"[0, 0.01785, 0, 0, 0]"
2101122011210101202021020,"[0, 0, -1, 0, -1]"
2121000010000200001000000,"[0.07413, 0, 0, 0, 0]"
2121020010100200001000000,"[0.06088, 0, 0, 0, 0]"
2121020010100202001000010,"[0.07673, 0, 0, 0, 0]"
2121022110100202001000010,"[0.01726, 0, 0, 0, 0]"
2121022110110202201021010,"[0, 0, 0.04755, 0, 0]"
2121022110112202211021010,"[0, 0, 0.05238, 0, 0]"
2121122110112202211021210,"[0, 0, 0, 0, 0.03795]"
2121122112112212211021210,"[0, 0, 0, 0, 0.02306]"
2001100020000100002000010,"[0.02321, 0, 0, 0, 0]"
2101120020000100002000010,"[0, 0, 0.02321, 0, 0]"
2201100012000100000000000,"[-1, -1, -1, 0.02321, 0]"
2201121012000100000000000,"[-1, 0, 0, 0, 0]"
2201121012100100002000000,"[0.02924, 0, 0, 0, 0]"
2201121012100102002000010,"[0.03211, 0, 0, 0, 0]"
2201121012120102102000010,"[0.02321, 0, 0, 0, 0]"
2201121012120102102021010,"[0, 0, 0.0119, 0, 0]"
2221121012120112102021010,"[0, 0, 0, 0, 0.0119]"
2211221011120102102012000,"[0, 0, -1, -1, -1]"
2101122010100102002010020,"[0, -1, 0.02366, 0, -1]"
2101021010100102002020000,"[0, 0.0862, 0, 0, 0]"
2111021010100102002020020,"[0, -0.49699, -0.4381, 0, -0.4977]"
2111021010120102102020020,"[0, -1, 0, 0, 0]"
2111021110120102102022020,"[0, 0, -1, 0, 0]"
2101220010200101000000000,"[-1, -1, -1, 0.08999, -1]"
2211000010000100002000000,"[0.26206, 0, 0, 0, 0]"
2211012010000100002000000,"[0.02321, 0, 0, 0, 0]"
2211012010200101002000000,"[0.01785, 0, 0, 0, 0]"
2211012010210101002020000,"[0, -1, 0, 0, 0]"
2221011010100102002010020,"[0, 0, 0.04482, 0, 0]"
2221211010110102002010020,"[0, 0, 0, 0, 0]"
2211022010110002000010000,"[0, 0, 0, 0, 0]"
2211022010110002200011000,"[0, 0, 0, 0, 0]"
2211022210110102200011000,"[0, 0, 0, 0, 0]"
2011120000000000000000000,"[-1, 0.0864, -1, -1, -1]"
2201101012000100002000000,"[0, 0, 0, 0, 0]"
2201111012000100002000020,"[0, 0, 0, 0, 0]"
2201111012020100102000020,"[0.0119, 0, 0, 0, 0]"
2211111012220100102000020,"[0.0119, 0, 0, 0, 0]"
2211111012220102102010020,"[0, -1, -1, 0, -1]"
2010000100000000000000000,"[0.03882, 0, 0, 0, 0]"
2011020100000000000000000,"[0.06166, 0, 0, 0, 0]"
2011020100200001000000000,"[0.05343, 0, 0, 0, 0]"
2111020100200001000020000,"[0, -1, -1, -0.42768, 0.04653]"
2121220010100100002000010,"[0.04807, 0, 0, 0, 0]"
2121220011100102002000010,"[0, 0, 0, 0, 0]"
2121220111100102002020010,"[0, 0.04455, 0, 0, 0]"
2121222111101102002020010,"[0, 0.02507, 0, 0, 0]"
2121222111121102102020010,"[0, 0, 0, 0, 0]"
2121222111121102112022010,"[0, 0, 0.02618, 0, 0]"
2121222111121112112022210,"[0, 0, 0, 0, 0.01785]"
2101021010200000000000000,"[1, 0, 0, 0, 0]"
2101221010200001000000000,"[0, 0, 0, 0, 0]"
2101221010210001000020000,"[0, 0.02767, -1, -1, 0]"
2101221010210101200020000,"[0, 0, 0.0119, 0, 0]"
2201010020000100001000000,"[0.01785, 0, 0, 0, 0]"
2201010020200101001000000,"[0.0119, 0, 0, 0, 0]"
2211010020200101001020000,"[0, 0, 0, 0, 0]"
2211011020200101001020020,"[0, 0.01726, 0, 0, 0]"
2211011020220101101020020,"[0, 0.01785, 0, 0, 0]"
2211111020220101101022020,"[0, 0, 0.0119, 0, 0]"
2211111220221101101022020,"[0, 0, 0.0119, 0, 0]"
2211111220221101121022120,"[0, 0, 0, 0, 0.0119]"
2211111222221111121022120,"[0, 0, 0, 0, -1]"
2111220110200001000020000,"[0, -1, -0.44375, -0.42657, -0.16402]"
2111221110202001000020000,"[0, -0.79197, -1, -1, -1]"
2111221110222101000020000,"[0, -0.4881, -1, -1, -1]"
2011220010100101002000020,"[0.19302, 0, 0, 0, 0]"
2011220011100101002020020,"[0, -0.02337, 0, 0, 0]"
2211220111100101002020020,"[0, -0.68319, -1, 0, -1]"
2211222111101101002020020,"[0, -1, 0, 0, 0]"
2211021010000100002000000,"[0.45905, 0, 0, 0, 0]"
2211021010200101002000000,"[-0.00036, 0.25616, 0, 0, 0]"
2211021110200101002020000,"[0, 0.0512, 0, 0, 0]"
2211221110201101002020000,"[0, 0, -1, 0, 0]"
2021010110202101012020210,"[0, -1, 0, 0, -0.63393]"
2111020010100102002020000,"[0, -1, -1, -1, 0.07044]"
2021210111202101012020000,"[0, -1, -0.56077, -0.41838, -0.42572]"
2201121010120102002010000,"[0, 0.0325, 0, 0, 0]"
2201121010120102202011000,"[0, 0, 0.0557, 0, 0]"
2221121010120102202011010,"[0, 0, 0.22788, 0, 0]"
2221121211120102202011010,"[0, 0, 0, 0, 0.23129]"
2201021010120102102011020,"[0, 0, 0.04808, 0, -0.38229]"
2201221011120102102011020,"[0, 0, -1, 0, -0.87618]"
2211200010000100000000000,"[-1, 0, 0, 0, 0]"
2021010210001100002000000,"[0.04923, 0, 0, 0, 0]"
2021010210201101002000000,"[0.05096, 0, 0, 0, 0]"
2021010210201101002020010,"[0, 0.06096, 0, 0, 0]"
2221010210201101012020010,"[0, 0, 0, 0, 0.04547]"
2221110210201101012020210,"[0, -1, 0, 0, -0.65268]"
2111000020000000000000000,"[0, 0, 0, 0, 0]"
2121121000200001000000000,"[0.01785, 0, 0, 0, 0]"
2121121000210001000020000,"[0, -1, -1, -1, -1]"
2021220110100100000000000,"[-1, 0, 0, 0, 0]"
2021010100000000000000000,"[0.01726, 0, 0, 0, 0]"
2021010100200001000000000,"[0.01785, 0, 0, 0, 0]"
2021010100201001000020000,"[0, 0.0119, 0, 0, 0]"
2221110100201001000020000,"[0, -1, 0, 0, 0]"
0201200010000100000000000,"[-1, -1, -1, 0.07136, 0]"
0211200010000100002000000,"[0, 0, 0, 0, 0]"
0211201012000100002000000,"[0.0119, 0, 0, 0, 0]"
2211211012000100002000000,"[-1, 0, 0, 0, 0]"
2211020010200101000000000,"[-1, -1, -1, 0.252, -1]"
2101021010200001000020000,"[0, 0.03242, 0, 0, 0]"
2101021010220001100020000,"[0, 0.03837, 0, 0, 0]"
2121021110220001100020000,"[0, 0.0119, 0, 0, 0]"
2121021110221001100022000,"[0, 0, 0.0119, 0, 0]"
2121021110221001120022100,"[0, 0, 0, -1, 0]"
2211021010120102002010000,"[0, 0.11056, 0, 0, 0]"
2211021010120102202010010,"[0, 0.08695, 0, 0, 0]"
2211121010120102202012010,"[0, 0, 0.0119, 0, 0]"
2211121211120102202012010,"[0, 0, 0.02321, 0, 0]"
2211121211122102212012010,"[0, 0, 0.02321, 0, 0]"
2211121211122112212012210,"[0, 0, 0, 0, 0.01785]"
2211221011110102202012000,"[0, 0, -0.4881, 0, 0]"
2211122010110102202010000,"[0, 0, 0, 0, 0.10128]"
2211122010110102202012010,"[0, 0, -1, 0, -0.26406]"
2211020110200001000000000,"[0.05183, 0, 0, 0, 0]"
2211020110201001000020000,"[0, 0, 0.03741, -1, 0]"
1001200000000000000000000,"[0.0758, 0, 0, 0, 0]"
1001220010000000000000000,"[0.20305, 0, 0, 0, 0]"
1021220010000100000000000,"[-1, 0, -1, 0, -1]"
1021220011200100000000000,"[-1, 0, 0, 0, 0]"
2101022010210101002020010,"[0, 0, -1, 0, 0.06017]"
2111222010210101002020010,"[0, 0, 0.04363, 0, 0]"
2001120010200100000000000,"[1, -1, 0, 0, -1]"
2101020010100200000000000,"[0.08783, 0, 0, 0, 0]"
2101120010100202000000000,"[0, 0, 0.02589, 0, 0]"
2221010010100100002000000,"[0.04266, 0, 0, 0, 0]"
2221011010100102002000000,"[0.03213, -1, 0, 0, 0]"
2221011010110102002020000,"[0, 0, 0.0119, -1, 0]"
2221211010110102102020000,"[0, -1, -1, -1, 0]"
2221121112120112102212010,"[0, 0, 0.02886, 0, -1]"
2221121112122112112212010,"[0, 0, 0.01785, 0, 0]"
0002100010000000000000000,"[0.0656, 0, 0, 0, 0]"
2002100010000100000000000,"[0.05082, 0, 0, 0, 0]"
2002120010100100000000000,"[0.0391, 0, 0, 0, 0]"
2002120010100102001000000,"[0, 0, 0, 0.02217, 0]"
2102120010100102001000020,"[0.01785, 0, 0, 0, 0]"
2102120011100102001020020,"[0, 0, 0, 0, 0]"
2102121011100122001020020,"[0, 0, 0, 0, 0]"
2122121011110122001020020,"[0, 0, -1, 0, 0]"
2201211010010100002000020,"[0.02594, 0, 0, 0, 0]"
2201211010210101002000020,"[0.06775, 0, 0, 0, 0]"
2201211011210101002020020,"[0, 0.06745, -1, 0, 0]"
2211211011210121202021020,"[0, 0, 0.05408, 0, -1]"
2211211211211121202021020,"[0, 0, 0.03567, 0, 0]"
1000020000100000000000000,"[0.02931, 0, 0, 0, 0]"
1001020000100002000000000,"[0, 0, 0, 0, 0]"
1101020000100002000020000,"[0, -1, 0.02962, 0, 0]"
2221021110120102102011020,"[0, 0, 0.07429, 0, -1]"
2221021110122102112011020,"[0, 0, 0.05516, 0, -1]"
2221121110122102112011220,"[0, 0, 0, 0, 0.03332]"
2221121112122112112011220,"[0, 0, 0, 0, 0.01785]"
2001020010100102002000010,"[0.0922, 0, 0, 0, 0]"
2001120010100102002020010,"[0, 0.05077, 0, 0, 0]"
2201121010100102002020010,"[0, 0.04736, 0, 0, 0]"
2201121010120102102020010,"[0, 0, 0.01785, 0, 0]"
2201121011120102102022010,"[0, 0, -1, 0, -0.65417]"
2121120012000100000000000,"[0.0119, 0, 0, 0, 0]"
0210100000000000000000000,"[0.10116, 0, 0, 0, 0]"
2210100001000000000000000,"[0.0119, 0, 0, 0, 0]"
2210120001100000000000000,"[0.0119, 0, 0, 0, 0]"
2210121001100002000000000,"[0.0119, 0, 0, 0, 0]"
2210121101100002000020000,"[0, 0, 0, 0, 0]"
2210121101110022000020000,"[0, 0.0119, 0, 0, 0]"
2210121101111022200020000,"[0, -1, 0, 0, 0]"
2221121110120102202011000,"[0, 0, 0, -1, 0.04495]"
2221121112120102202011010,"[0, 0, 0.0418, 0, 0]"
2221121112122102212011010,"[0, 0, 0.03169, 0, -1]"
2121122012110112202011020,"[0, 0, -1, 0, -0.42277]"
2101220010000100002000010,"[0.03665, 0, 0, 0, 0]"
2101221010200100002000010,"[1, 0, 0, 0, 0]"
2221021010100101002000000,"[0.0119, 0, 0, 0, 0]"
2221021010100101002020010,"[0, 0.02321, 0, 0, 0]"
2221021110120101002020010,"[0, 0.02321, 0, 0, 0]"
2221021110120101202021010,"[0, 0, 0.02589, 0, 0]"
2221021110122101212021010,"[0, 0, 0.0286, 0, 0]"
2221121110122101212021210,"[0, 0, 0, 0, 0.01726]"
2221121112122111212021210,"[0, 0, 0, 0, 0.02083]"
2111220010200101002020010,"[0, 0.03268, 0, 0, 0]"
2111222110200101002020010,"[0, 0.02083, 0, 0, 0]"
2111222110221101002020010,"[0, 0, 0, 0, 0]"
2011120010200001000020000,"[0, 0.04305, 0, -1, -1]"
2201120011100102000020000,"[0, -1, 0, 0, -1]"
2101020010200201000010000,"[0, 0.03293, 0, 0, 0]"
2101221010200201000010000,"[0, 0.0119, 0, 0, 0]"
2101221011220201000010000,"[0, 0.0119, 0, 0, 0]"
2101221011220201200011000,"[0, 0, -1, 0, 0]"
1201222010110000000000000,"[0.02886, 0, 0, 0, 0]"
1201222010110002100000000,"[0.01785, 0, 0, 0, 0]"
1201222010110102100020000,"[0, -1, -1, 0, 0]"
2201020010100100002000010,"[0.06406, 0, 0, 0, 0]"
2221021110100102002000010,"[0.06027, 0, 0, 0, 0]"
2221021110110102002020010,"[0, -1, 0.04684, 0, 0]"
2221021010120102102011000,"[0, 0, -1, 0, 0]"
2221121110122102102011020,"[0, 0, 1, 0, 0]"
2101222010110102102010020,"[0, 0, 0, 0, 0.01785]"
2111222010110102102012020,"[0, 0, -1, 0, -0.17364]"
2111222012110112102012020,"[0, 0, -1, 0, -0.65715]"
2111222012110112102212021,"[0, 0, -1, 0, 0]"
0221000010000100000000000,"[-1, 0, 0, 0, 0]"
2101201020000100000000000,"[0.04369, 0, 0, 0, 0]"
2101221020100100000000000,"[0.03295, 0, 0, 0, 0]"
2101221020100102000010000,"[0, 0.0119, 0, 0, 0]"
2101221020120102001010000,"[0, 0, 0, 0, 0]"
2101221020120102101010020,"[0, 0.02321, 0, 0, 0]"
2101221022120112101010020,"[0, 0, 0, 0, 0]"
2111221022120112101012020,"[0, 0, 0.0119, 0, 0]"
2111221222121112101012020,"[0, 0, 0, 0, -1]"
1200001000000000000000000,"[0, 0, 0, 0, 0]"
1201021010210200000000000,"[0.04614, 0, 0, 0, 0]"
1201021010210202000010000,"[0, 0.0377, 0, 0, 0]"
1201021010210202201010000,"[0, 0, 0, 0, 0]"
1201021010210202201012010,"[0, 0, 0.04636, 0, 0]"
1221021110210202201012010,"[0, 0, 0.03395, 0, -1]"
1221021110212202211012010,"[0, 0, 0, 0, -1]"
1221121110212202211012210,"[0, 0, 0, 0, 0.02321]"
1221121112212212211012210,"[0, 0, 0, 0, 0.01785]"
2011120010100102002020000,"[0, 0.0465, 0, 0, 0]"
2211121010100102002020000,"[0, 0, 0, 0, 0]"
2211121010120102102020000,"[0, -0.4381, -1, -0.42768, 0]"
2211121110120102102022000,"[0, 0, -1, -1, -1]"
2101020010200101002000000,"[0, 0.04393, 0, 0, 0]"
2121020110200101002000000,"[0.04468, 0, 0, 0, 0]"
2121021110200101002020000,"[0, 0.03449, 0, 0, 0]"
2121021110220101002020010,"[0, 0.03284, 0, 0, 0]"
2121021110220101202021010,"[0, 0, 0, 0, -1]"
2121021110222101212021010,"[0, 0, 0.0283, 0, 0]"
2121121110222101212021210,"[0, 0, 0, 0, 0.02351]"
2121121112222111212021210,"[0, 0, 0, 0, 0.0119]"
2101122010110102202010020,"[0, -1, 0.17167, 0, 0]"
2201121010200101002020010,"[0, 0.23763, 0, 0, 0]"
2201121011220101002020010,"[0, 0.38906, 0, 0, 0]"
2201121011220101202021010,"[0, 0, -1, 0, 0.07884]"
2121122210210101100020000,"[0, -1, -1, -1, -1]"
2201122010110001000020000,"[0, 0, 0, 0, 0]"
2201122010110001200021000,"[0, 0, -1, 0, 0]"
2001010010200002000010000,"[0, 0, 0, 0, 0]"
2101210010200002000010000,"[0, 0.0119, 0, 0, 0]"
2101212010210002000010000,"[0, 0, 0, 0, 0]"
2101212010210002200011000,"[0, 0, 0.02886, 0, 0]"
2121212010210102200011000,"[0, 0, 0, 0.33261, 0]"
2121212012210112200011000,"[0, 0, -1, 0, 0]"
1221200010000100000000000,"[0, 0.0119, 0, 0, 0]"
1002020010200101001020000,"[0, -1, -1, 0, 0]"
1212020010200101001020000,"[0, -1, 0, 0, 0]"
2001210010200101002000000,"[0.07024, 0, 0, 0, 0]"
2101210010200101002020000,"[0, 0.07486, 0, 0, 0]"
2101212010210101002020000,"[0, 0.12871, 0, 0, 0]"
2101212010210101202020010,"[0, 0.10162, -1, 0, 0]"
2101212011210101202022010,"[0, 0, -1, 0, 0.06411]"
